================================================================================
Engine Log - Started at 2026-03-03 21:24:43
================================================================================

[21:24:43.546] [INFO ] VoxelEngine initialized from Desktop platform with VoxelGames runtime.
[21:24:43.557] [INFO ] [Program:37] Creating engine
[21:24:43.558] [INFO ] [TestRuntimeContext:16] TestRuntimeContext created
[21:24:43.560] [INFO ] [Heartbeat:55] Frame rate limit disabled (unlimited FPS)
[21:24:43.560] [INFO ] [Program:44] Starting engine...
[21:24:43.560] [LINE ] ================================================================================
[21:24:43.561] [INFO ] [Engine:26] Starting engine runtime...
[21:24:43.608] [INFO ] [DesktopWindow:26] Creating window: 'Voxel Engine' (800x600)
[21:24:43.688] [INFO ] [DesktopWindow:40] Desktop window created successfully.
[21:24:43.692] [EXTRAINFO] [ServiceContainer:22] [ServiceContainer] Registering service VoxelEngine.Graphics.GraphicsContext
[21:24:43.983] [INFO ] [Engine:53] Post init...
[21:24:43.984] [INFO ] [TestRuntimeContext:24] TestRuntimeContext Initialized
[21:24:43.986] [EXTRAINFO] [ServiceContainer:22] [ServiceContainer] Registering service VoxelEngine.Core.CamerasRegistries
[21:24:43.988] [EXTRAINFO] [Heartbeat:62] Starting Heartbeat
[21:24:44.023] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.024] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.024] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.024] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.028] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.029] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.029] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.029] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.030] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.030] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.030] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.030] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.030] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.031] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.031] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.032] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.032] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.032] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.033] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.033] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.033] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.035] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.036] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.037] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.037] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.038] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.038] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.038] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.038] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.040] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.040] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.041] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.041] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.041] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.041] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.042] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.042] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.042] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.161] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.162] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.162] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.162] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.162] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.162] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.163] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.163] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.163] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.163] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.163] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.164] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.164] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.164] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.164] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.164] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.164] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.165] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.166] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.166] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.166] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.166] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.166] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.167] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.167] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.167] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.167] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.167] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.167] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.168] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.168] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.168] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.168] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.168] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.171] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.171] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.171] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.171] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.172] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.172] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.172] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.172] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.172] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.173] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.173] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.173] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.173] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.174] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.174] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.174] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.174] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.183] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.183] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.184] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.184] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.184] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.184] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.184] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.185] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.185] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.185] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.185] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.186] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.186] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.186] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.186] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.187] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.187] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.188] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.188] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.188] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.189] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.189] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.189] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.189] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.190] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.190] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.190] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.190] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.190] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.190] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.191] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.191] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.191] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.191] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.192] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.192] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.192] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.192] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.192] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.193] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.193] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.193] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.193] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.193] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.194] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.194] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.194] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.194] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.194] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.195] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.195] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.195] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.195] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.196] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.196] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.196] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.196] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.196] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.196] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.197] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.197] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.197] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.197] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.198] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.198] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.198] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.198] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.199] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.201] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.201] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.201] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.201] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.202] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.202] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.202] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.202] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.202] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.203] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.203] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.203] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.203] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.203] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.204] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.204] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.204] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.207] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.208] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.208] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.208] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.208] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.208] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.209] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.209] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.209] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.209] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.209] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.210] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.210] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.210] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.210] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.210] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.211] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.213] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.213] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.213] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.214] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.214] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.214] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.214] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.214] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.215] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.215] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.215] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.215] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.215] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.216] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.216] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.216] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.216] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.219] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.219] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.220] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.220] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.220] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.221] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.221] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.221] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.221] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.221] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.222] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.222] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.222] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.222] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.222] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.223] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.223] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.225] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.225] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.225] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.226] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.226] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.226] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.226] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.227] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.227] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.227] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.227] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.227] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.228] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.228] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.228] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.228] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.228] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.231] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.231] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.231] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.232] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.232] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.232] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.232] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.233] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.233] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.233] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.233] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.233] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.233] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.234] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.234] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.234] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.234] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.237] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.238] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.238] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.238] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.238] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.239] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.239] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.239] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.239] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.239] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.240] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.240] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.240] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.240] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.240] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.241] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.241] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.243] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.244] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.244] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.244] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.244] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.245] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.245] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.245] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.245] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.245] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.245] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.246] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.246] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.246] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.246] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.246] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.247] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.250] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.250] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.250] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.250] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.251] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.251] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.251] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.251] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.251] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.252] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.252] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.252] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.252] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.252] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.253] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.253] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.253] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.256] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.256] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.256] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.257] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.257] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.257] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.257] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.257] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.258] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.258] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.258] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.258] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.258] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.259] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.259] [INFO ] [GL_GraphicsCommandsList:63] AAA
[21:24:44.259] [INFO ] [GL_GraphicsCommandsList:63] AAA
