================================================================================
Engine Log - Started at 2026-03-03 21:21:34
================================================================================

[21:21:34.300] [INFO ] VoxelEngine initialized from Desktop platform with VoxelGames runtime.
[21:21:34.311] [INFO ] [Program:37] Creating engine
[21:21:34.353] [INFO ] [TestRuntimeContext:16] TestRuntimeContext created
[21:21:34.354] [INFO ] [Heartbeat:55] Frame rate limit disabled (unlimited FPS)
[21:21:34.354] [INFO ] [Program:44] Starting engine...
[21:21:34.355] [LINE ] ================================================================================
[21:21:34.355] [INFO ] [Engine:26] Starting engine runtime...
[21:21:34.359] [INFO ] [DesktopWindow:26] Creating window: 'Voxel Engine' (800x600)
[21:21:34.435] [INFO ] [DesktopWindow:40] Desktop window created successfully.
[21:21:34.439] [EXTRAINFO] [ServiceContainer:22] [ServiceContainer] Registering service VoxelEngine.Graphics.GraphicsContext
[21:21:34.744] [INFO ] [Engine:53] Post init...
[21:21:34.745] [INFO ] [TestRuntimeContext:24] TestRuntimeContext Initialized
[21:21:34.746] [EXTRAINFO] [ServiceContainer:22] [ServiceContainer] Registering service VoxelEngine.Core.CamerasRegistries
[21:21:34.748] [EXTRAINFO] [Heartbeat:62] Starting Heartbeat
[21:21:34.788] [INFO ] [RP_ClearColor:15] False
[21:21:34.790] [INFO ] [RP_ClearColor:15] False
[21:21:34.792] [INFO ] [RP_ClearColor:15] False
[21:21:34.792] [INFO ] [RP_ClearColor:15] False
[21:21:34.793] [INFO ] [RP_ClearColor:15] False
[21:21:34.794] [INFO ] [RP_ClearColor:15] False
[21:21:34.795] [INFO ] [RP_ClearColor:15] False
[21:21:34.795] [INFO ] [RP_ClearColor:15] False
[21:21:34.800] [INFO ] [RP_ClearColor:15] False
[21:21:34.803] [INFO ] [RP_ClearColor:15] False
[21:21:34.805] [INFO ] [RP_ClearColor:15] False
[21:21:34.805] [INFO ] [RP_ClearColor:15] False
[21:21:34.806] [INFO ] [RP_ClearColor:15] False
[21:21:34.807] [INFO ] [RP_ClearColor:15] False
[21:21:34.808] [INFO ] [RP_ClearColor:15] False
[21:21:34.808] [INFO ] [RP_ClearColor:15] False
[21:21:34.809] [INFO ] [RP_ClearColor:15] False
[21:21:34.809] [INFO ] [RP_ClearColor:15] False
[21:21:34.810] [INFO ] [RP_ClearColor:15] False
[21:21:34.811] [INFO ] [RP_ClearColor:15] False
[21:21:34.812] [INFO ] [RP_ClearColor:15] False
[21:21:34.813] [INFO ] [RP_ClearColor:15] False
[21:21:34.813] [INFO ] [RP_ClearColor:15] False
[21:21:34.814] [INFO ] [RP_ClearColor:15] False
[21:21:34.814] [INFO ] [RP_ClearColor:15] False
[21:21:34.815] [INFO ] [RP_ClearColor:15] False
[21:21:34.816] [INFO ] [RP_ClearColor:15] False
[21:21:34.816] [INFO ] [RP_ClearColor:15] False
[21:21:34.817] [INFO ] [RP_ClearColor:15] False
[21:21:34.817] [INFO ] [RP_ClearColor:15] False
[21:21:34.817] [INFO ] [RP_ClearColor:15] False
[21:21:34.818] [INFO ] [RP_ClearColor:15] False
[21:21:34.819] [INFO ] [RP_ClearColor:15] False
[21:21:34.819] [INFO ] [RP_ClearColor:15] False
[21:21:34.820] [INFO ] [RP_ClearColor:15] False
[21:21:34.821] [INFO ] [RP_ClearColor:15] False
[21:21:34.821] [INFO ] [RP_ClearColor:15] False
[21:21:34.822] [INFO ] [RP_ClearColor:15] False
[21:21:34.823] [INFO ] [RP_ClearColor:15] False
[21:21:34.824] [INFO ] [RP_ClearColor:15] False
[21:21:34.824] [INFO ] [RP_ClearColor:15] False
[21:21:34.824] [INFO ] [RP_ClearColor:15] False
[21:21:34.825] [INFO ] [RP_ClearColor:15] False
[21:21:34.825] [INFO ] [RP_ClearColor:15] False
[21:21:34.826] [INFO ] [RP_ClearColor:15] False
[21:21:34.826] [INFO ] [RP_ClearColor:15] False
[21:21:34.826] [INFO ] [RP_ClearColor:15] False
[21:21:34.827] [INFO ] [RP_ClearColor:15] False
[21:21:34.827] [INFO ] [RP_ClearColor:15] False
[21:21:34.828] [INFO ] [RP_ClearColor:15] False
[21:21:34.828] [INFO ] [RP_ClearColor:15] False
[21:21:34.829] [INFO ] [RP_ClearColor:15] False
[21:21:34.829] [INFO ] [RP_ClearColor:15] False
[21:21:34.830] [INFO ] [RP_ClearColor:15] False
[21:21:34.831] [INFO ] [RP_ClearColor:15] False
[21:21:34.831] [INFO ] [RP_ClearColor:15] False
[21:21:34.832] [INFO ] [RP_ClearColor:15] False
[21:21:34.832] [INFO ] [RP_ClearColor:15] False
[21:21:34.833] [INFO ] [RP_ClearColor:15] False
[21:21:34.833] [INFO ] [RP_ClearColor:15] False
[21:21:34.834] [INFO ] [RP_ClearColor:15] False
[21:21:34.834] [INFO ] [RP_ClearColor:15] False
[21:21:34.835] [INFO ] [RP_ClearColor:15] False
[21:21:34.835] [INFO ] [RP_ClearColor:15] False
[21:21:34.835] [INFO ] [RP_ClearColor:15] False
[21:21:34.836] [INFO ] [RP_ClearColor:15] False
[21:21:34.836] [INFO ] [RP_ClearColor:15] False
[21:21:34.837] [INFO ] [RP_ClearColor:15] False
[21:21:34.837] [INFO ] [RP_ClearColor:15] False
[21:21:34.838] [INFO ] [RP_ClearColor:15] False
[21:21:34.838] [INFO ] [RP_ClearColor:15] False
[21:21:34.838] [INFO ] [RP_ClearColor:15] False
[21:21:34.839] [INFO ] [RP_ClearColor:15] False
[21:21:34.839] [INFO ] [RP_ClearColor:15] False
[21:21:34.840] [INFO ] [RP_ClearColor:15] False
[21:21:34.840] [INFO ] [RP_ClearColor:15] False
[21:21:34.840] [INFO ] [RP_ClearColor:15] False
[21:21:34.841] [INFO ] [RP_ClearColor:15] False
[21:21:34.841] [INFO ] [RP_ClearColor:15] False
[21:21:34.842] [INFO ] [RP_ClearColor:15] False
[21:21:34.842] [INFO ] [RP_ClearColor:15] False
[21:21:34.843] [INFO ] [RP_ClearColor:15] False
[21:21:34.843] [INFO ] [RP_ClearColor:15] False
[21:21:34.844] [INFO ] [RP_ClearColor:15] False
[21:21:34.844] [INFO ] [RP_ClearColor:15] False
[21:21:34.844] [INFO ] [RP_ClearColor:15] False
[21:21:34.845] [INFO ] [RP_ClearColor:15] False
[21:21:34.845] [INFO ] [RP_ClearColor:15] False
[21:21:34.845] [INFO ] [RP_ClearColor:15] False
[21:21:34.846] [INFO ] [RP_ClearColor:15] False
[21:21:34.846] [INFO ] [RP_ClearColor:15] False
[21:21:34.847] [INFO ] [RP_ClearColor:15] False
[21:21:34.847] [INFO ] [RP_ClearColor:15] False
[21:21:34.847] [INFO ] [RP_ClearColor:15] False
[21:21:34.848] [INFO ] [RP_ClearColor:15] False
[21:21:34.848] [INFO ] [RP_ClearColor:15] False
[21:21:34.849] [INFO ] [RP_ClearColor:15] False
[21:21:34.849] [INFO ] [RP_ClearColor:15] False
[21:21:34.850] [INFO ] [RP_ClearColor:15] False
[21:21:34.850] [INFO ] [RP_ClearColor:15] False
[21:21:34.850] [INFO ] [RP_ClearColor:15] False
[21:21:34.851] [INFO ] [RP_ClearColor:15] False
[21:21:34.851] [INFO ] [RP_ClearColor:15] False
[21:21:34.852] [INFO ] [RP_ClearColor:15] False
[21:21:34.852] [INFO ] [RP_ClearColor:15] False
[21:21:34.853] [INFO ] [RP_ClearColor:15] False
[21:21:34.853] [INFO ] [RP_ClearColor:15] False
[21:21:34.854] [INFO ] [RP_ClearColor:15] False
[21:21:34.854] [INFO ] [RP_ClearColor:15] False
[21:21:34.855] [INFO ] [RP_ClearColor:15] False
[21:21:34.855] [INFO ] [RP_ClearColor:15] False
[21:21:34.855] [INFO ] [RP_ClearColor:15] False
[21:21:34.856] [INFO ] [RP_ClearColor:15] False
[21:21:34.856] [INFO ] [RP_ClearColor:15] False
[21:21:34.856] [INFO ] [RP_ClearColor:15] False
[21:21:34.857] [INFO ] [RP_ClearColor:15] False
[21:21:34.858] [INFO ] [RP_ClearColor:15] False
[21:21:34.858] [INFO ] [RP_ClearColor:15] False
[21:21:34.859] [INFO ] [RP_ClearColor:15] False
[21:21:34.859] [INFO ] [RP_ClearColor:15] False
[21:21:34.860] [INFO ] [RP_ClearColor:15] False
[21:21:34.860] [INFO ] [RP_ClearColor:15] False
[21:21:34.861] [INFO ] [RP_ClearColor:15] False
[21:21:34.861] [INFO ] [RP_ClearColor:15] False
[21:21:34.861] [INFO ] [RP_ClearColor:15] False
[21:21:34.862] [INFO ] [RP_ClearColor:15] False
[21:21:34.862] [INFO ] [RP_ClearColor:15] False
[21:21:34.863] [INFO ] [RP_ClearColor:15] False
[21:21:34.863] [INFO ] [RP_ClearColor:15] False
[21:21:34.864] [INFO ] [RP_ClearColor:15] False
[21:21:34.864] [INFO ] [RP_ClearColor:15] False
[21:21:34.864] [INFO ] [RP_ClearColor:15] False
[21:21:34.865] [INFO ] [RP_ClearColor:15] False
[21:21:34.865] [INFO ] [RP_ClearColor:15] False
[21:21:34.866] [INFO ] [RP_ClearColor:15] False
[21:21:34.866] [INFO ] [RP_ClearColor:15] False
[21:21:34.866] [INFO ] [RP_ClearColor:15] False
[21:21:34.867] [INFO ] [RP_ClearColor:15] False
[21:21:34.867] [INFO ] [RP_ClearColor:15] False
[21:21:34.868] [INFO ] [RP_ClearColor:15] False
[21:21:34.868] [INFO ] [RP_ClearColor:15] False
[21:21:34.868] [INFO ] [RP_ClearColor:15] False
[21:21:34.869] [INFO ] [RP_ClearColor:15] False
[21:21:34.869] [INFO ] [RP_ClearColor:15] False
[21:21:34.869] [INFO ] [RP_ClearColor:15] False
[21:21:34.870] [INFO ] [RP_ClearColor:15] False
[21:21:34.870] [INFO ] [RP_ClearColor:15] False
[21:21:34.871] [INFO ] [RP_ClearColor:15] False
[21:21:34.871] [INFO ] [RP_ClearColor:15] False
[21:21:34.871] [INFO ] [RP_ClearColor:15] False
[21:21:34.872] [INFO ] [RP_ClearColor:15] False
[21:21:34.872] [INFO ] [RP_ClearColor:15] False
[21:21:34.873] [INFO ] [RP_ClearColor:15] False
[21:21:34.873] [INFO ] [RP_ClearColor:15] False
[21:21:34.873] [INFO ] [RP_ClearColor:15] False
[21:21:34.874] [INFO ] [RP_ClearColor:15] False
[21:21:34.874] [INFO ] [RP_ClearColor:15] False
[21:21:34.875] [INFO ] [RP_ClearColor:15] False
[21:21:34.875] [INFO ] [RP_ClearColor:15] False
[21:21:34.875] [INFO ] [RP_ClearColor:15] False
[21:21:34.876] [INFO ] [RP_ClearColor:15] False
[21:21:34.877] [INFO ] [RP_ClearColor:15] False
[21:21:34.877] [INFO ] [RP_ClearColor:15] False
[21:21:34.878] [INFO ] [RP_ClearColor:15] False
[21:21:34.878] [INFO ] [RP_ClearColor:15] False
[21:21:34.879] [INFO ] [RP_ClearColor:15] False
[21:21:34.880] [INFO ] [RP_ClearColor:15] False
[21:21:34.880] [INFO ] [RP_ClearColor:15] False
[21:21:34.880] [INFO ] [RP_ClearColor:15] False
[21:21:34.881] [INFO ] [RP_ClearColor:15] False
[21:21:34.881] [INFO ] [RP_ClearColor:15] False
[21:21:34.883] [INFO ] [RP_ClearColor:15] False
[21:21:34.883] [INFO ] [RP_ClearColor:15] False
[21:21:34.883] [INFO ] [RP_ClearColor:15] False
[21:21:34.884] [INFO ] [RP_ClearColor:15] False
[21:21:34.884] [INFO ] [RP_ClearColor:15] False
[21:21:34.885] [INFO ] [RP_ClearColor:15] False
[21:21:34.885] [INFO ] [RP_ClearColor:15] False
[21:21:34.885] [INFO ] [RP_ClearColor:15] False
[21:21:34.886] [INFO ] [RP_ClearColor:15] False
[21:21:34.886] [INFO ] [RP_ClearColor:15] False
[21:21:34.887] [INFO ] [RP_ClearColor:15] False
[21:21:34.887] [INFO ] [RP_ClearColor:15] False
[21:21:34.888] [INFO ] [RP_ClearColor:15] False
[21:21:34.888] [INFO ] [RP_ClearColor:15] False
[21:21:34.888] [INFO ] [RP_ClearColor:15] False
[21:21:34.889] [INFO ] [RP_ClearColor:15] False
[21:21:34.889] [INFO ] [RP_ClearColor:15] False
[21:21:34.890] [INFO ] [RP_ClearColor:15] False
[21:21:34.890] [INFO ] [RP_ClearColor:15] False
[21:21:34.891] [INFO ] [RP_ClearColor:15] False
[21:21:34.891] [INFO ] [RP_ClearColor:15] False
[21:21:34.891] [INFO ] [RP_ClearColor:15] False
[21:21:34.892] [INFO ] [RP_ClearColor:15] False
[21:21:34.892] [INFO ] [RP_ClearColor:15] False
[21:21:34.893] [INFO ] [RP_ClearColor:15] False
[21:21:34.893] [INFO ] [RP_ClearColor:15] False
[21:21:34.893] [INFO ] [RP_ClearColor:15] False
[21:21:34.894] [INFO ] [RP_ClearColor:15] False
[21:21:34.894] [INFO ] [RP_ClearColor:15] False
[21:21:34.895] [INFO ] [RP_ClearColor:15] False
[21:21:34.895] [INFO ] [RP_ClearColor:15] False
[21:21:34.896] [INFO ] [RP_ClearColor:15] False
[21:21:34.896] [INFO ] [RP_ClearColor:15] False
[21:21:34.896] [INFO ] [RP_ClearColor:15] False
[21:21:34.897] [INFO ] [RP_ClearColor:15] False
[21:21:34.897] [INFO ] [RP_ClearColor:15] False
[21:21:34.898] [INFO ] [RP_ClearColor:15] False
[21:21:34.898] [INFO ] [RP_ClearColor:15] False
[21:21:34.898] [INFO ] [RP_ClearColor:15] False
[21:21:34.899] [INFO ] [RP_ClearColor:15] False
[21:21:34.899] [INFO ] [RP_ClearColor:15] False
[21:21:34.899] [INFO ] [RP_ClearColor:15] False
[21:21:34.900] [INFO ] [RP_ClearColor:15] False
[21:21:34.900] [INFO ] [RP_ClearColor:15] False
[21:21:34.901] [INFO ] [RP_ClearColor:15] False
[21:21:34.901] [INFO ] [RP_ClearColor:15] False
[21:21:34.901] [INFO ] [RP_ClearColor:15] False
[21:21:34.902] [INFO ] [RP_ClearColor:15] False
[21:21:34.902] [INFO ] [RP_ClearColor:15] False
[21:21:34.903] [INFO ] [RP_ClearColor:15] False
[21:21:34.903] [INFO ] [RP_ClearColor:15] False
[21:21:34.904] [INFO ] [RP_ClearColor:15] False
[21:21:34.904] [INFO ] [RP_ClearColor:15] False
[21:21:34.905] [INFO ] [RP_ClearColor:15] False
[21:21:34.906] [INFO ] [RP_ClearColor:15] False
[21:21:34.906] [INFO ] [RP_ClearColor:15] False
[21:21:34.907] [INFO ] [RP_ClearColor:15] False
[21:21:34.907] [INFO ] [RP_ClearColor:15] False
[21:21:34.907] [INFO ] [RP_ClearColor:15] False
[21:21:34.908] [INFO ] [RP_ClearColor:15] False
[21:21:34.908] [INFO ] [RP_ClearColor:15] False
[21:21:34.909] [INFO ] [RP_ClearColor:15] False
[21:21:34.909] [INFO ] [RP_ClearColor:15] False
[21:21:34.909] [INFO ] [RP_ClearColor:15] False
[21:21:34.910] [INFO ] [RP_ClearColor:15] False
[21:21:34.910] [INFO ] [RP_ClearColor:15] False
[21:21:34.910] [INFO ] [RP_ClearColor:15] False
[21:21:34.911] [INFO ] [RP_ClearColor:15] False
[21:21:34.911] [INFO ] [RP_ClearColor:15] False
[21:21:34.911] [INFO ] [RP_ClearColor:15] False
[21:21:34.912] [INFO ] [RP_ClearColor:15] False
[21:21:34.912] [INFO ] [RP_ClearColor:15] False
[21:21:34.913] [INFO ] [RP_ClearColor:15] False
[21:21:34.913] [INFO ] [RP_ClearColor:15] False
[21:21:34.913] [INFO ] [RP_ClearColor:15] False
[21:21:34.914] [INFO ] [RP_ClearColor:15] False
[21:21:34.914] [INFO ] [RP_ClearColor:15] False
[21:21:34.915] [INFO ] [RP_ClearColor:15] False
[21:21:34.915] [INFO ] [RP_ClearColor:15] False
[21:21:34.915] [INFO ] [RP_ClearColor:15] False
[21:21:34.915] [INFO ] [RP_ClearColor:15] False
[21:21:34.916] [INFO ] [RP_ClearColor:15] False
[21:21:34.916] [INFO ] [RP_ClearColor:15] False
[21:21:34.917] [INFO ] [RP_ClearColor:15] False
[21:21:34.917] [INFO ] [RP_ClearColor:15] False
[21:21:34.917] [INFO ] [RP_ClearColor:15] False
[21:21:34.918] [INFO ] [RP_ClearColor:15] False
[21:21:34.918] [INFO ] [RP_ClearColor:15] False
[21:21:34.918] [INFO ] [RP_ClearColor:15] False
[21:21:34.919] [INFO ] [RP_ClearColor:15] False
[21:21:34.920] [INFO ] [RP_ClearColor:15] False
[21:21:34.920] [INFO ] [RP_ClearColor:15] False
[21:21:34.921] [INFO ] [RP_ClearColor:15] False
[21:21:34.921] [INFO ] [RP_ClearColor:15] False
[21:21:34.922] [INFO ] [RP_ClearColor:15] False
[21:21:34.922] [INFO ] [RP_ClearColor:15] False
[21:21:34.923] [INFO ] [RP_ClearColor:15] False
[21:21:34.923] [INFO ] [RP_ClearColor:15] False
[21:21:34.923] [INFO ] [RP_ClearColor:15] False
[21:21:34.925] [INFO ] [RP_ClearColor:15] False
[21:21:34.925] [INFO ] [RP_ClearColor:15] False
[21:21:34.926] [INFO ] [RP_ClearColor:15] False
[21:21:34.926] [INFO ] [RP_ClearColor:15] False
[21:21:34.927] [INFO ] [RP_ClearColor:15] False
[21:21:34.927] [INFO ] [RP_ClearColor:15] False
[21:21:34.928] [INFO ] [RP_ClearColor:15] False
[21:21:34.928] [INFO ] [RP_ClearColor:15] False
[21:21:34.929] [INFO ] [RP_ClearColor:15] False
[21:21:34.929] [INFO ] [RP_ClearColor:15] False
[21:21:34.929] [INFO ] [RP_ClearColor:15] False
[21:21:34.930] [INFO ] [RP_ClearColor:15] False
[21:21:34.930] [INFO ] [RP_ClearColor:15] False
[21:21:34.931] [INFO ] [RP_ClearColor:15] False
[21:21:34.931] [INFO ] [RP_ClearColor:15] False
[21:21:34.932] [INFO ] [RP_ClearColor:15] False
[21:21:34.932] [INFO ] [RP_ClearColor:15] False
[21:21:34.932] [INFO ] [RP_ClearColor:15] False
[21:21:34.933] [INFO ] [RP_ClearColor:15] False
[21:21:34.933] [INFO ] [RP_ClearColor:15] False
[21:21:34.934] [INFO ] [RP_ClearColor:15] False
[21:21:34.934] [INFO ] [RP_ClearColor:15] False
[21:21:34.934] [INFO ] [RP_ClearColor:15] False
[21:21:34.935] [INFO ] [RP_ClearColor:15] False
[21:21:34.935] [INFO ] [RP_ClearColor:15] False
[21:21:34.936] [INFO ] [RP_ClearColor:15] False
[21:21:34.936] [INFO ] [RP_ClearColor:15] False
[21:21:34.937] [INFO ] [RP_ClearColor:15] False
[21:21:34.937] [INFO ] [RP_ClearColor:15] False
[21:21:34.937] [INFO ] [RP_ClearColor:15] False
[21:21:34.938] [INFO ] [RP_ClearColor:15] False
[21:21:34.938] [INFO ] [RP_ClearColor:15] False
[21:21:34.938] [INFO ] [RP_ClearColor:15] False
[21:21:34.939] [INFO ] [RP_ClearColor:15] False
[21:21:34.939] [INFO ] [RP_ClearColor:15] False
[21:21:34.939] [INFO ] [RP_ClearColor:15] False
[21:21:34.940] [INFO ] [RP_ClearColor:15] False
[21:21:34.940] [INFO ] [RP_ClearColor:15] False
[21:21:34.941] [INFO ] [RP_ClearColor:15] False
[21:21:34.941] [INFO ] [RP_ClearColor:15] False
[21:21:34.942] [INFO ] [RP_ClearColor:15] False
[21:21:34.943] [INFO ] [RP_ClearColor:15] False
[21:21:34.943] [INFO ] [RP_ClearColor:15] False
[21:21:34.943] [INFO ] [RP_ClearColor:15] False
[21:21:34.944] [INFO ] [RP_ClearColor:15] False
[21:21:34.944] [INFO ] [RP_ClearColor:15] False
[21:21:34.945] [INFO ] [RP_ClearColor:15] False
[21:21:34.945] [INFO ] [RP_ClearColor:15] False
[21:21:34.945] [INFO ] [RP_ClearColor:15] False
[21:21:34.946] [INFO ] [RP_ClearColor:15] False
[21:21:34.946] [INFO ] [RP_ClearColor:15] False
[21:21:34.947] [INFO ] [RP_ClearColor:15] False
[21:21:34.947] [INFO ] [RP_ClearColor:15] False
[21:21:34.947] [INFO ] [RP_ClearColor:15] False
[21:21:34.948] [INFO ] [RP_ClearColor:15] False
[21:21:34.948] [INFO ] [RP_ClearColor:15] False
[21:21:34.948] [INFO ] [RP_ClearColor:15] False
[21:21:34.949] [INFO ] [RP_ClearColor:15] False
[21:21:34.949] [INFO ] [RP_ClearColor:15] False
[21:21:34.950] [INFO ] [RP_ClearColor:15] False
[21:21:34.950] [INFO ] [RP_ClearColor:15] False
[21:21:34.950] [INFO ] [RP_ClearColor:15] False
[21:21:34.951] [INFO ] [RP_ClearColor:15] False
[21:21:34.952] [INFO ] [RP_ClearColor:15] False
[21:21:34.952] [INFO ] [RP_ClearColor:15] False
[21:21:34.952] [INFO ] [RP_ClearColor:15] False
[21:21:34.953] [INFO ] [RP_ClearColor:15] False
[21:21:34.953] [INFO ] [RP_ClearColor:15] False
[21:21:34.954] [INFO ] [RP_ClearColor:15] False
[21:21:34.954] [INFO ] [RP_ClearColor:15] False
[21:21:34.955] [INFO ] [RP_ClearColor:15] False
[21:21:34.955] [INFO ] [RP_ClearColor:15] False
[21:21:34.955] [INFO ] [RP_ClearColor:15] False
[21:21:34.956] [INFO ] [RP_ClearColor:15] False
[21:21:34.956] [INFO ] [RP_ClearColor:15] False
[21:21:34.957] [INFO ] [RP_ClearColor:15] False
[21:21:34.957] [INFO ] [RP_ClearColor:15] False
[21:21:34.957] [INFO ] [RP_ClearColor:15] False
[21:21:34.958] [INFO ] [RP_ClearColor:15] False
[21:21:34.958] [INFO ] [RP_ClearColor:15] False
[21:21:34.958] [INFO ] [RP_ClearColor:15] False
[21:21:34.959] [INFO ] [RP_ClearColor:15] False
[21:21:34.959] [INFO ] [RP_ClearColor:15] False
[21:21:34.959] [INFO ] [RP_ClearColor:15] False
[21:21:34.960] [INFO ] [RP_ClearColor:15] False
[21:21:34.960] [INFO ] [RP_ClearColor:15] False
[21:21:34.960] [INFO ] [RP_ClearColor:15] False
[21:21:34.961] [INFO ] [RP_ClearColor:15] False
[21:21:34.961] [INFO ] [RP_ClearColor:15] False
[21:21:34.961] [INFO ] [RP_ClearColor:15] False
[21:21:34.962] [INFO ] [RP_ClearColor:15] False
[21:21:34.962] [INFO ] [RP_ClearColor:15] False
[21:21:34.963] [INFO ] [RP_ClearColor:15] False
[21:21:34.963] [INFO ] [RP_ClearColor:15] False
[21:21:34.963] [INFO ] [RP_ClearColor:15] False
[21:21:34.964] [INFO ] [RP_ClearColor:15] False
[21:21:34.964] [INFO ] [RP_ClearColor:15] False
[21:21:34.965] [INFO ] [RP_ClearColor:15] False
[21:21:34.965] [INFO ] [RP_ClearColor:15] False
[21:21:34.965] [INFO ] [RP_ClearColor:15] False
[21:21:34.966] [INFO ] [RP_ClearColor:15] False
[21:21:34.966] [INFO ] [RP_ClearColor:15] False
[21:21:34.966] [INFO ] [RP_ClearColor:15] False
[21:21:34.967] [INFO ] [RP_ClearColor:15] False
[21:21:34.968] [INFO ] [RP_ClearColor:15] False
[21:21:34.968] [INFO ] [RP_ClearColor:15] False
[21:21:34.968] [INFO ] [RP_ClearColor:15] False
[21:21:34.969] [INFO ] [RP_ClearColor:15] False
[21:21:34.969] [INFO ] [RP_ClearColor:15] False
[21:21:34.969] [INFO ] [RP_ClearColor:15] False
[21:21:34.970] [INFO ] [RP_ClearColor:15] False
[21:21:34.970] [INFO ] [RP_ClearColor:15] False
[21:21:34.971] [INFO ] [RP_ClearColor:15] False
[21:21:34.971] [INFO ] [RP_ClearColor:15] False
[21:21:34.971] [INFO ] [RP_ClearColor:15] False
[21:21:34.972] [INFO ] [RP_ClearColor:15] False
[21:21:34.972] [INFO ] [RP_ClearColor:15] False
[21:21:34.972] [INFO ] [RP_ClearColor:15] False
[21:21:34.973] [INFO ] [RP_ClearColor:15] False
[21:21:34.973] [INFO ] [RP_ClearColor:15] False
[21:21:34.974] [INFO ] [RP_ClearColor:15] False
[21:21:34.974] [INFO ] [RP_ClearColor:15] False
[21:21:34.974] [INFO ] [RP_ClearColor:15] False
[21:21:34.975] [INFO ] [RP_ClearColor:15] False
[21:21:34.975] [INFO ] [RP_ClearColor:15] False
[21:21:34.976] [INFO ] [RP_ClearColor:15] False
[21:21:34.976] [INFO ] [RP_ClearColor:15] False
[21:21:34.976] [INFO ] [RP_ClearColor:15] False
[21:21:34.977] [INFO ] [RP_ClearColor:15] False
[21:21:34.977] [INFO ] [RP_ClearColor:15] False
[21:21:34.977] [INFO ] [RP_ClearColor:15] False
[21:21:34.978] [INFO ] [RP_ClearColor:15] False
[21:21:34.978] [INFO ] [RP_ClearColor:15] False
[21:21:34.978] [INFO ] [RP_ClearColor:15] False
[21:21:34.979] [INFO ] [RP_ClearColor:15] False
[21:21:34.979] [INFO ] [RP_ClearColor:15] False
[21:21:34.980] [INFO ] [RP_ClearColor:15] False
[21:21:34.980] [INFO ] [RP_ClearColor:15] False
[21:21:34.981] [INFO ] [RP_ClearColor:15] False
[21:21:34.981] [INFO ] [RP_ClearColor:15] False
[21:21:34.981] [INFO ] [RP_ClearColor:15] False
[21:21:34.982] [INFO ] [RP_ClearColor:15] False
[21:21:34.982] [INFO ] [RP_ClearColor:15] False
[21:21:34.983] [INFO ] [RP_ClearColor:15] False
[21:21:34.983] [INFO ] [RP_ClearColor:15] False
[21:21:34.983] [INFO ] [RP_ClearColor:15] False
[21:21:34.984] [INFO ] [RP_ClearColor:15] False
[21:21:34.984] [INFO ] [RP_ClearColor:15] False
[21:21:34.985] [INFO ] [RP_ClearColor:15] False
[21:21:34.985] [INFO ] [RP_ClearColor:15] False
[21:21:34.985] [INFO ] [RP_ClearColor:15] False
[21:21:34.986] [INFO ] [RP_ClearColor:15] False
